reg,dep,codgeo,codbe,libbe
44,54,54233,4427,LUNEVILLE
44,54,54243,4427,LUNEVILLE
44,54,54245,4427,LUNEVILLE
44,54,54274,4425,NANCY
44,55,55019,4429,MEUSE DU SUD
44,55,55390,4429,MEUSE DU SUD
44,55,55152,4429,MEUSE DU SUD
44,55,55061,4429,MEUSE DU SUD
44,55,55326,4429,MEUSE DU SUD
44,55,55332,4429,MEUSE DU SUD
44,55,55335,4429,MEUSE DU SUD
44,55,55340,4429,MEUSE DU SUD
44,55,55348,4429,MEUSE DU SUD
44,55,55352,4429,MEUSE DU SUD
44,55,55358,4429,MEUSE DU SUD
44,55,55359,4429,MEUSE DU SUD
44,55,55366,4429,MEUSE DU SUD
44,55,55369,4429,MEUSE DU SUD
44,55,55370,4429,MEUSE DU SUD
44,55,55372,4429,MEUSE DU SUD
44,55,55373,4429,MEUSE DU SUD
44,55,55374,4429,MEUSE DU SUD
44,55,55376,4429,MEUSE DU SUD
44,55,55378,4429,MEUSE DU SUD
44,55,55382,4429,MEUSE DU SUD
44,55,55388,4429,MEUSE DU SUD
44,55,55389,4429,MEUSE DU SUD
44,55,55409,4429,MEUSE DU SUD
44,55,55414,4429,MEUSE DU SUD
44,55,55423,4429,MEUSE DU SUD
44,55,55424,4429,MEUSE DU SUD
44,55,55426,4429,MEUSE DU SUD
44,55,55427,4429,MEUSE DU SUD
44,55,55430,4429,MEUSE DU SUD
44,55,55435,4429,MEUSE DU SUD
44,55,55442,4429,MEUSE DU SUD
44,55,55446,4429,MEUSE DU SUD
44,55,55447,4429,MEUSE DU SUD
44,55,55452,4429,MEUSE DU SUD
44,55,55466,4429,MEUSE DU SUD
44,55,55470,4429,MEUSE DU SUD
44,55,55476,4429,MEUSE DU SUD
44,55,55477,4429,MEUSE DU SUD
44,55,55479,4429,MEUSE DU SUD
44,55,55488,4429,MEUSE DU SUD
44,55,55493,4429,MEUSE DU SUD
44,55,55494,4429,MEUSE DU SUD
44,55,55501,4429,MEUSE DU SUD
44,55,55569,4429,MEUSE DU SUD
44,55,55577,4429,MEUSE DU SUD
44,55,55581,4429,MEUSE DU SUD
44,55,55304,4429,MEUSE DU SUD
44,55,55315,4429,MEUSE DU SUD
44,55,55176,4429,MEUSE DU SUD
44,55,55138,4429,MEUSE DU SUD
44,55,55190,4429,MEUSE DU SUD
44,55,55086,4429,MEUSE DU SUD
44,55,55529,4429,MEUSE DU SUD
44,55,55090,4429,MEUSE DU SUD
44,55,55542,4429,MEUSE DU SUD
44,55,55305,4429,MEUSE DU SUD
44,55,55432,4429,MEUSE DU SUD
44,55,55318,4429,MEUSE DU SUD
44,55,55440,4429,MEUSE DU SUD
44,55,55203,4429,MEUSE DU SUD
44,55,55342,4429,MEUSE DU SUD
44,55,55231,4429,MEUSE DU SUD
44,55,55112,4429,MEUSE DU SUD
44,55,55480,4429,MEUSE DU SUD
44,55,55006,4429,MEUSE DU SUD
44,55,55491,4429,MEUSE DU SUD
44,55,55069,4429,MEUSE DU SUD
44,55,55486,4429,MEUSE DU SUD
44,55,55504,4429,MEUSE DU SUD
44,55,55514,4429,MEUSE DU SUD
44,55,55517,4429,MEUSE DU SUD
44,55,55519,4429,MEUSE DU SUD
44,55,55531,4429,MEUSE DU SUD
44,55,55532,4429,MEUSE DU SUD
44,55,55541,4429,MEUSE DU SUD
44,55,55543,4429,MEUSE DU SUD
44,55,55560,4429,MEUSE DU SUD
44,55,55562,4429,MEUSE DU SUD
44,55,55568,4429,MEUSE DU SUD
44,55,55128,4429,MEUSE DU SUD
44,55,55132,4429,MEUSE DU SUD
44,55,55133,4429,MEUSE DU SUD
44,55,55134,4429,MEUSE DU SUD
44,55,55144,4429,MEUSE DU SUD
44,55,55175,4429,MEUSE DU SUD
44,55,55177,4429,MEUSE DU SUD
44,55,55178,4429,MEUSE DU SUD
44,55,55185,4429,MEUSE DU SUD
44,55,55186,4429,MEUSE DU SUD
44,55,55194,4429,MEUSE DU SUD
44,55,55195,4429,MEUSE DU SUD
44,55,55207,4429,MEUSE DU SUD
44,55,55214,4429,MEUSE DU SUD
44,55,55221,4429,MEUSE DU SUD
44,55,55224,4429,MEUSE DU SUD
44,55,55246,4429,MEUSE DU SUD
44,55,55251,4429,MEUSE DU SUD
44,55,55254,4429,MEUSE DU SUD
44,55,55261,4429,MEUSE DU SUD
44,55,55271,4429,MEUSE DU SUD
44,55,55272,4429,MEUSE DU SUD
44,55,55284,4429,MEUSE DU SUD
44,55,55285,4429,MEUSE DU SUD
44,55,55291,4429,MEUSE DU SUD
44,55,55295,4429,MEUSE DU SUD
44,55,55075,4429,MEUSE DU SUD
44,55,55079,4429,MEUSE DU SUD
44,55,55081,4429,MEUSE DU SUD
44,55,55087,4429,MEUSE DU SUD
44,55,55101,4429,MEUSE DU SUD
44,55,55108,4429,MEUSE DU SUD
44,55,55120,4429,MEUSE DU SUD
44,55,55123,4429,MEUSE DU SUD
44,55,55125,4429,MEUSE DU SUD
44,55,55296,4429,MEUSE DU SUD
44,55,55298,4429,MEUSE DU SUD
44,55,55300,4429,MEUSE DU SUD
44,55,55302,4429,MEUSE DU SUD
44,55,55010,4429,MEUSE DU SUD
44,55,55011,4429,MEUSE DU SUD
44,55,55015,4429,MEUSE DU SUD
44,55,55017,4429,MEUSE DU SUD
44,55,55029,4429,MEUSE DU SUD
44,55,55031,4429,MEUSE DU SUD
44,55,55035,4429,MEUSE DU SUD
44,55,55038,4429,MEUSE DU SUD
44,55,55040,4429,MEUSE DU SUD
44,55,55041,4429,MEUSE DU SUD
44,55,55049,4429,MEUSE DU SUD
44,55,55051,4429,MEUSE DU SUD
44,55,55139,4428,MEUSE DU NORD
44,55,55242,4428,MEUSE DU NORD
44,55,55243,4428,MEUSE DU NORD
44,55,55244,4428,MEUSE DU NORD
44,55,55250,4428,MEUSE DU NORD
44,55,55252,4428,MEUSE DU NORD
44,55,55253,4428,MEUSE DU NORD
44,55,55255,4428,MEUSE DU NORD
44,55,55257,4428,MEUSE DU NORD
44,55,55260,4428,MEUSE DU NORD
44,55,55262,4428,MEUSE DU NORD
44,55,55265,4428,MEUSE DU NORD
44,55,55110,4428,MEUSE DU NORD
44,55,55113,4428,MEUSE DU NORD
44,55,55115,4428,MEUSE DU NORD
44,55,55116,4428,MEUSE DU NORD
44,55,55117,4428,MEUSE DU NORD
44,55,55118,4428,MEUSE DU NORD
44,55,55119,4428,MEUSE DU NORD
44,55,55121,4428,MEUSE DU NORD
44,55,55124,4428,MEUSE DU NORD
44,55,55137,4428,MEUSE DU NORD
44,55,55007,4428,MEUSE DU NORD
44,55,55008,4428,MEUSE DU NORD
44,55,55009,4428,MEUSE DU NORD
44,55,55013,4428,MEUSE DU NORD
44,55,55014,4428,MEUSE DU NORD
44,55,55018,4428,MEUSE DU NORD
44,55,55021,4428,MEUSE DU NORD
44,55,55022,4428,MEUSE DU NORD
44,55,55023,4428,MEUSE DU NORD
44,55,55024,4428,MEUSE DU NORD
44,55,55025,4428,MEUSE DU NORD
44,55,55028,4428,MEUSE DU NORD
44,55,55033,4428,MEUSE DU NORD
44,55,55034,4428,MEUSE DU NORD
44,55,55036,4428,MEUSE DU NORD
44,55,55037,4428,MEUSE DU NORD
44,55,55039,4428,MEUSE DU NORD
44,55,55042,4428,MEUSE DU NORD
44,55,55043,4428,MEUSE DU NORD
44,55,55045,4428,MEUSE DU NORD
44,55,55047,4428,MEUSE DU NORD
44,55,55048,4428,MEUSE DU NORD
44,55,55050,4428,MEUSE DU NORD
44,55,55053,4428,MEUSE DU NORD
44,55,55055,4428,MEUSE DU NORD
44,55,55057,4428,MEUSE DU NORD
44,55,55060,4428,MEUSE DU NORD
44,55,55063,4428,MEUSE DU NORD
44,55,55065,4428,MEUSE DU NORD
44,55,55068,4428,MEUSE DU NORD
44,55,55070,4428,MEUSE DU NORD
44,55,55071,4428,MEUSE DU NORD
44,55,55072,4428,MEUSE DU NORD
44,55,55073,4428,MEUSE DU NORD
44,55,55076,4428,MEUSE DU NORD
44,55,55077,4428,MEUSE DU NORD
44,55,55078,4428,MEUSE DU NORD
44,55,55082,4428,MEUSE DU NORD
44,55,55083,4428,MEUSE DU NORD
44,55,55094,4428,MEUSE DU NORD
44,55,55095,4428,MEUSE DU NORD
44,55,55099,4428,MEUSE DU NORD
44,55,55102,4428,MEUSE DU NORD
44,55,55103,4428,MEUSE DU NORD
44,55,55105,4428,MEUSE DU NORD
44,55,55106,4428,MEUSE DU NORD
44,55,55107,4428,MEUSE DU NORD
44,55,55109,4428,MEUSE DU NORD
44,55,55400,4428,MEUSE DU NORD
44,55,55403,4428,MEUSE DU NORD
44,55,55405,4428,MEUSE DU NORD
44,55,55406,4428,MEUSE DU NORD
44,55,55408,4428,MEUSE DU NORD
44,55,55410,4428,MEUSE DU NORD
44,55,55411,4428,MEUSE DU NORD
44,55,55416,4428,MEUSE DU NORD
44,55,55419,4428,MEUSE DU NORD
44,55,55420,4428,MEUSE DU NORD
44,55,55422,4428,MEUSE DU NORD
44,55,55140,4428,MEUSE DU NORD
44,55,55143,4428,MEUSE DU NORD
44,55,55145,4428,MEUSE DU NORD
44,55,55153,4428,MEUSE DU NORD
44,55,55154,4428,MEUSE DU NORD
44,55,55155,4428,MEUSE DU NORD
44,55,55156,4428,MEUSE DU NORD
44,55,55157,4428,MEUSE DU NORD
44,55,55158,4428,MEUSE DU NORD
44,55,55162,4428,MEUSE DU NORD
44,55,55163,4428,MEUSE DU NORD
44,55,55164,4428,MEUSE DU NORD
44,55,55165,4428,MEUSE DU NORD
44,55,55166,4428,MEUSE DU NORD
44,55,55167,4428,MEUSE DU NORD
44,55,55168,4428,MEUSE DU NORD
44,55,55169,4428,MEUSE DU NORD
44,55,55170,4428,MEUSE DU NORD
44,55,55171,4428,MEUSE DU NORD
44,55,55172,4428,MEUSE DU NORD
44,55,55174,4428,MEUSE DU NORD
44,55,55180,4428,MEUSE DU NORD
44,55,55181,4428,MEUSE DU NORD
44,55,55182,4428,MEUSE DU NORD
44,55,55183,4428,MEUSE DU NORD
44,55,55188,4428,MEUSE DU NORD
44,55,55189,4428,MEUSE DU NORD
44,55,55191,4428,MEUSE DU NORD
44,55,55192,4428,MEUSE DU NORD
44,55,55193,4428,MEUSE DU NORD
44,55,55198,4428,MEUSE DU NORD
44,55,55199,4428,MEUSE DU NORD
44,55,55200,4428,MEUSE DU NORD
44,55,55201,4428,MEUSE DU NORD
44,55,55202,4428,MEUSE DU NORD
44,55,55204,4428,MEUSE DU NORD
44,55,55206,4428,MEUSE DU NORD
44,55,55208,4428,MEUSE DU NORD
44,55,55211,4428,MEUSE DU NORD
44,55,55216,4428,MEUSE DU NORD
44,55,55218,4428,MEUSE DU NORD
44,55,55219,4428,MEUSE DU NORD
44,55,55222,4428,MEUSE DU NORD
44,55,55225,4428,MEUSE DU NORD
44,55,55226,4428,MEUSE DU NORD
44,55,55228,4428,MEUSE DU NORD
44,55,55232,4428,MEUSE DU NORD
44,55,55236,4428,MEUSE DU NORD
44,55,55237,4428,MEUSE DU NORD
44,55,55239,4428,MEUSE DU NORD
44,55,55241,4428,MEUSE DU NORD
44,55,55557,4428,MEUSE DU NORD
44,55,55561,4428,MEUSE DU NORD
44,55,55563,4428,MEUSE DU NORD
44,55,55565,4428,MEUSE DU NORD
44,55,55566,4428,MEUSE DU NORD
44,55,55567,4428,MEUSE DU NORD
44,55,55571,4428,MEUSE DU NORD
44,55,55572,4428,MEUSE DU NORD
44,55,55578,4428,MEUSE DU NORD
44,55,55579,4428,MEUSE DU NORD
44,55,55580,4428,MEUSE DU NORD
44,55,55266,4428,MEUSE DU NORD
44,55,55275,4428,MEUSE DU NORD
44,55,55276,4428,MEUSE DU NORD
44,55,55002,4428,MEUSE DU NORD
44,55,55004,4428,MEUSE DU NORD
44,55,55281,4428,MEUSE DU NORD
44,55,55286,4428,MEUSE DU NORD
44,55,55292,4428,MEUSE DU NORD
44,55,55293,4428,MEUSE DU NORD
44,55,55297,4428,MEUSE DU NORD
44,55,55299,4428,MEUSE DU NORD
44,55,55306,4428,MEUSE DU NORD
44,55,55307,4428,MEUSE DU NORD
44,55,55310,4428,MEUSE DU NORD
44,55,55311,4428,MEUSE DU NORD
44,55,55313,4428,MEUSE DU NORD
44,55,55316,4428,MEUSE DU NORD
44,55,55317,4428,MEUSE DU NORD
44,55,55320,4428,MEUSE DU NORD
44,55,55321,4428,MEUSE DU NORD
44,55,55323,4428,MEUSE DU NORD
44,55,55324,4428,MEUSE DU NORD
44,55,55325,4428,MEUSE DU NORD
44,55,55336,4428,MEUSE DU NORD
44,55,55338,4428,MEUSE DU NORD
44,55,55339,4428,MEUSE DU NORD
44,55,55341,4428,MEUSE DU NORD
44,55,55343,4428,MEUSE DU NORD
44,55,55345,4428,MEUSE DU NORD
44,55,55346,4428,MEUSE DU NORD
44,55,55347,4428,MEUSE DU NORD
44,55,55349,4428,MEUSE DU NORD
44,55,55351,4428,MEUSE DU NORD
44,55,55355,4428,MEUSE DU NORD
44,55,55356,4428,MEUSE DU NORD
44,55,55357,4428,MEUSE DU NORD
44,55,55360,4428,MEUSE DU NORD
44,55,55361,4428,MEUSE DU NORD
44,55,55362,4428,MEUSE DU NORD
44,55,55363,4428,MEUSE DU NORD
44,55,55364,4428,MEUSE DU NORD
44,55,55365,4428,MEUSE DU NORD
44,55,55367,4428,MEUSE DU NORD
44,55,55375,4428,MEUSE DU NORD
44,55,55377,4428,MEUSE DU NORD
44,55,55379,4428,MEUSE DU NORD
44,55,55383,4428,MEUSE DU NORD
44,55,55385,4428,MEUSE DU NORD
44,55,55387,4428,MEUSE DU NORD
44,55,55391,4428,MEUSE DU NORD
44,55,55394,4428,MEUSE DU NORD
44,55,55395,4428,MEUSE DU NORD
44,55,55399,4428,MEUSE DU NORD
44,55,55425,4428,MEUSE DU NORD
44,55,55428,4428,MEUSE DU NORD
44,55,55429,4428,MEUSE DU NORD
44,55,55146,4428,MEUSE DU NORD
44,55,55149,4428,MEUSE DU NORD
44,55,55437,4428,MEUSE DU NORD
44,55,55438,4428,MEUSE DU NORD
44,55,55439,4428,MEUSE DU NORD
44,55,55443,4428,MEUSE DU NORD
44,55,55445,4428,MEUSE DU NORD
44,55,55449,4428,MEUSE DU NORD
44,55,55450,4428,MEUSE DU NORD
44,55,55453,4428,MEUSE DU NORD
44,55,55457,4428,MEUSE DU NORD
44,55,55458,4428,MEUSE DU NORD
44,55,55461,4428,MEUSE DU NORD
44,55,55464,4428,MEUSE DU NORD
44,55,55465,4428,MEUSE DU NORD
44,55,55468,4428,MEUSE DU NORD
44,55,55469,4428,MEUSE DU NORD
44,55,55471,4428,MEUSE DU NORD
44,55,55473,4428,MEUSE DU NORD
44,55,55481,4428,MEUSE DU NORD
44,55,55482,4428,MEUSE DU NORD
44,55,55484,4428,MEUSE DU NORD
44,55,55489,4428,MEUSE DU NORD
44,55,55490,4428,MEUSE DU NORD
44,55,55492,4428,MEUSE DU NORD
44,55,55495,4428,MEUSE DU NORD
44,55,55497,4428,MEUSE DU NORD
44,55,55498,4428,MEUSE DU NORD
44,55,55500,4428,MEUSE DU NORD
44,55,55502,4428,MEUSE DU NORD
44,55,55505,4428,MEUSE DU NORD
44,55,55507,4428,MEUSE DU NORD
44,55,55508,4428,MEUSE DU NORD
44,55,55509,4428,MEUSE DU NORD
44,55,55510,4428,MEUSE DU NORD
44,55,55511,4428,MEUSE DU NORD
44,55,55512,4428,MEUSE DU NORD
44,55,55515,4428,MEUSE DU NORD
44,55,55523,4428,MEUSE DU NORD
44,55,55525,4428,MEUSE DU NORD
44,55,55527,4428,MEUSE DU NORD
44,55,55535,4428,MEUSE DU NORD
44,55,55536,4428,MEUSE DU NORD
44,55,55537,4428,MEUSE DU NORD
44,55,55544,4428,MEUSE DU NORD
44,55,55545,4428,MEUSE DU NORD
44,55,55546,4428,MEUSE DU NORD
44,55,55547,4428,MEUSE DU NORD
44,55,55549,4428,MEUSE DU NORD
44,55,55552,4428,MEUSE DU NORD
44,55,55554,4428,MEUSE DU NORD
44,55,55556,4428,MEUSE DU NORD
44,55,55582,4428,MEUSE DU NORD
44,55,55583,4428,MEUSE DU NORD
44,55,55279,4428,MEUSE DU NORD
44,55,55280,4428,MEUSE DU NORD
44,55,55287,4428,MEUSE DU NORD
44,55,55056,4428,MEUSE DU NORD
44,55,55091,4428,MEUSE DU NORD
44,55,55098,4428,MEUSE DU NORD
44,55,55402,4428,MEUSE DU NORD
44,55,55413,4428,MEUSE DU NORD
44,55,55418,4428,MEUSE DU NORD
44,55,55576,4428,MEUSE DU NORD
44,55,55337,4428,MEUSE DU NORD
44,55,55230,4428,MEUSE DU NORD
44,55,55354,4428,MEUSE DU NORD
44,55,55235,4428,MEUSE DU NORD
44,55,55240,4428,MEUSE DU NORD
44,55,55249,4428,MEUSE DU NORD
44,55,55259,4428,MEUSE DU NORD
44,55,55020,4428,MEUSE DU NORD
44,55,55147,4428,MEUSE DU NORD
44,55,55392,4428,MEUSE DU NORD
44,55,55393,4428,MEUSE DU NORD
44,55,55460,4429,MEUSE DU SUD
44,55,55462,4429,MEUSE DU SUD
44,55,55463,4429,MEUSE DU SUD
44,55,55467,4429,MEUSE DU SUD
44,55,55472,4429,MEUSE DU SUD
44,55,55521,4429,MEUSE DU SUD
44,55,55522,4429,MEUSE DU SUD
44,55,55526,4429,MEUSE DU SUD
44,55,55528,4429,MEUSE DU SUD
44,55,55530,4429,MEUSE DU SUD
44,55,55533,4429,MEUSE DU SUD
44,55,55534,4429,MEUSE DU SUD
44,55,55540,4429,MEUSE DU SUD
44,55,55551,4429,MEUSE DU SUD
44,55,55553,4429,MEUSE DU SUD
44,55,55555,4429,MEUSE DU SUD
44,55,55559,4429,MEUSE DU SUD
44,55,55570,4429,MEUSE DU SUD
44,55,55573,4429,MEUSE DU SUD
44,55,55233,4429,MEUSE DU SUD
44,55,55234,4429,MEUSE DU SUD
44,55,55478,4429,MEUSE DU SUD
44,55,55238,4429,MEUSE DU SUD
44,55,55483,4429,MEUSE DU SUD
44,55,55003,4429,MEUSE DU SUD
44,55,55126,4429,MEUSE DU SUD
44,55,55131,4429,MEUSE DU SUD
44,55,55136,4429,MEUSE DU SUD
44,55,55499,4429,MEUSE DU SUD
44,55,55016,4429,MEUSE DU SUD
44,55,55151,4429,MEUSE DU SUD
44,55,55273,4429,MEUSE DU SUD
44,55,55161,4429,MEUSE DU SUD
44,55,55283,4429,MEUSE DU SUD
44,55,55294,4429,MEUSE DU SUD
44,55,55052,4429,MEUSE DU SUD
44,55,55074,4429,MEUSE DU SUD
44,55,55513,4429,MEUSE DU SUD
44,55,55092,4429,MEUSE DU SUD
44,55,55417,4429,MEUSE DU SUD
44,55,55538,4429,MEUSE DU SUD
44,55,55539,4429,MEUSE DU SUD
44,55,55548,4429,MEUSE DU SUD
44,55,55308,4429,MEUSE DU SUD
44,55,55309,4429,MEUSE DU SUD
44,55,55196,4429,MEUSE DU SUD
44,55,55197,4429,MEUSE DU SUD
44,55,55210,4429,MEUSE DU SUD
44,55,55212,4429,MEUSE DU SUD
44,55,55215,4429,MEUSE DU SUD
44,55,55217,4429,MEUSE DU SUD
44,55,55220,4429,MEUSE DU SUD
44,55,55229,4429,MEUSE DU SUD
44,55,55245,4429,MEUSE DU SUD
44,55,55247,4429,MEUSE DU SUD
44,55,55248,4429,MEUSE DU SUD
44,55,55288,4429,MEUSE DU SUD
44,55,55289,4429,MEUSE DU SUD
44,55,55290,4429,MEUSE DU SUD
44,55,55301,4429,MEUSE DU SUD
44,55,55303,4429,MEUSE DU SUD
44,55,55312,4429,MEUSE DU SUD
44,55,55322,4429,MEUSE DU SUD
44,55,55327,4429,MEUSE DU SUD
44,55,55328,4429,MEUSE DU SUD
44,55,55329,4429,MEUSE DU SUD
44,55,55550,4429,MEUSE DU SUD
44,55,55314,4429,MEUSE DU SUD
44,55,55558,4429,MEUSE DU SUD
44,55,55319,4429,MEUSE DU SUD
44,55,55441,4429,MEUSE DU SUD
44,55,55205,4429,MEUSE DU SUD
44,55,55451,4429,MEUSE DU SUD
44,55,55213,4429,MEUSE DU SUD
44,55,55455,4429,MEUSE DU SUD
44,55,55585,4429,MEUSE DU SUD
44,55,55223,4429,MEUSE DU SUD
44,55,55474,4429,MEUSE DU SUD
44,55,55475,4429,MEUSE DU SUD
44,55,55485,4429,MEUSE DU SUD
44,55,55487,4429,MEUSE DU SUD
44,55,55496,4429,MEUSE DU SUD
44,55,55503,4429,MEUSE DU SUD
44,55,55506,4429,MEUSE DU SUD
44,55,55516,4429,MEUSE DU SUD
44,55,55518,4429,MEUSE DU SUD
44,55,55520,4429,MEUSE DU SUD
44,55,55380,4429,MEUSE DU SUD
44,55,55381,4429,MEUSE DU SUD
44,55,55384,4429,MEUSE DU SUD
44,55,55386,4429,MEUSE DU SUD
44,55,55396,4429,MEUSE DU SUD
44,55,55397,4429,MEUSE DU SUD
44,55,55398,4429,MEUSE DU SUD
44,55,55401,4429,MEUSE DU SUD
44,55,55404,4429,MEUSE DU SUD
44,55,55407,4429,MEUSE DU SUD
44,55,55412,4429,MEUSE DU SUD
44,55,55415,4429,MEUSE DU SUD
44,55,55421,4429,MEUSE DU SUD
44,55,55431,4429,MEUSE DU SUD
44,55,55433,4429,MEUSE DU SUD
44,55,55434,4429,MEUSE DU SUD
44,55,55436,4429,MEUSE DU SUD
44,55,55444,4429,MEUSE DU SUD
44,55,55448,4429,MEUSE DU SUD
44,55,55454,4429,MEUSE DU SUD
44,55,55456,4429,MEUSE DU SUD
44,55,55459,4429,MEUSE DU SUD
44,55,55256,4429,MEUSE DU SUD
44,55,55258,4429,MEUSE DU SUD
44,55,55263,4429,MEUSE DU SUD
44,55,55264,4429,MEUSE DU SUD
44,55,55267,4429,MEUSE DU SUD
44,55,55268,4429,MEUSE DU SUD
44,55,55269,4429,MEUSE DU SUD
44,55,55270,4429,MEUSE DU SUD
44,55,55274,4429,MEUSE DU SUD
44,55,55278,4429,MEUSE DU SUD
44,55,55282,4429,MEUSE DU SUD
44,55,55330,4429,MEUSE DU SUD
44,55,55331,4429,MEUSE DU SUD
44,55,55333,4429,MEUSE DU SUD
44,55,55334,4429,MEUSE DU SUD
44,55,55001,4429,MEUSE DU SUD
44,55,55005,4429,MEUSE DU SUD
44,55,55012,4429,MEUSE DU SUD
44,55,55026,4429,MEUSE DU SUD
44,55,55027,4429,MEUSE DU SUD
44,55,55030,4429,MEUSE DU SUD
44,55,55574,4429,MEUSE DU SUD
44,55,55575,4429,MEUSE DU SUD
44,55,55584,4429,MEUSE DU SUD
44,55,55586,4429,MEUSE DU SUD
44,55,55344,4429,MEUSE DU SUD
44,55,55350,4429,MEUSE DU SUD
44,55,55353,4429,MEUSE DU SUD
44,55,55368,4429,MEUSE DU SUD
44,55,55371,4429,MEUSE DU SUD
44,55,55032,4429,MEUSE DU SUD
44,55,55044,4429,MEUSE DU SUD
44,55,55046,4429,MEUSE DU SUD
44,55,55054,4429,MEUSE DU SUD
44,55,55058,4429,MEUSE DU SUD
44,55,55059,4429,MEUSE DU SUD
44,55,55062,4429,MEUSE DU SUD
44,55,55064,4429,MEUSE DU SUD
44,55,55066,4429,MEUSE DU SUD
44,55,55067,4429,MEUSE DU SUD
44,55,55080,4429,MEUSE DU SUD
44,55,55084,4429,MEUSE DU SUD
44,55,55085,4429,MEUSE DU SUD
44,55,55088,4429,MEUSE DU SUD
44,55,55089,4429,MEUSE DU SUD
44,55,55093,4429,MEUSE DU SUD
44,55,55096,4429,MEUSE DU SUD
44,55,55097,4429,MEUSE DU SUD
44,55,55100,4429,MEUSE DU SUD
44,55,55104,4429,MEUSE DU SUD
44,55,55111,4429,MEUSE DU SUD
44,55,55114,4429,MEUSE DU SUD
44,55,55122,4429,MEUSE DU SUD
44,55,55127,4429,MEUSE DU SUD
44,55,55129,4429,MEUSE DU SUD
44,55,55141,4429,MEUSE DU SUD
44,55,55142,4429,MEUSE DU SUD
44,55,55148,4429,MEUSE DU SUD
44,55,55150,4429,MEUSE DU SUD
44,55,55159,4429,MEUSE DU SUD
44,55,55160,4429,MEUSE DU SUD
44,55,55173,4429,MEUSE DU SUD
44,55,55179,4429,MEUSE DU SUD
44,55,55184,4429,MEUSE DU SUD
44,57,57227,4432,BASSIN HOUILLER
44,57,57463,4431,METZ
44,57,57443,4431,METZ
44,57,57543,4431,METZ
44,57,57546,4431,METZ
44,57,57193,4431,METZ
44,57,57593,4431,METZ
44,57,57111,4431,METZ
44,57,57211,4431,METZ
44,57,57751,4431,METZ
44,57,57511,4431,METZ
44,57,57017,4431,METZ
44,57,57677,4431,METZ
44,57,57634,4431,METZ
44,57,57415,4431,METZ
44,57,57620,4431,METZ
44,57,57622,4431,METZ
44,57,57452,4431,METZ
44,57,57616,4431,METZ
44,57,57028,4431,METZ
44,57,57545,4431,METZ
44,57,57481,4431,METZ
44,57,57043,4431,METZ
44,57,57691,4432,BASSIN HOUILLER
44,57,57695,4432,BASSIN HOUILLER
44,57,57696,4432,BASSIN HOUILLER
44,57,57730,4432,BASSIN HOUILLER
44,57,57699,4432,BASSIN HOUILLER
44,57,57160,4432,BASSIN HOUILLER
44,57,57123,4432,BASSIN HOUILLER
44,57,57149,4432,BASSIN HOUILLER
44,57,57150,4432,BASSIN HOUILLER
44,57,57131,4432,BASSIN HOUILLER
44,57,57154,4432,BASSIN HOUILLER
44,57,57309,4432,BASSIN HOUILLER
44,57,57273,4432,BASSIN HOUILLER
44,57,57274,4432,BASSIN HOUILLER
44,57,57277,4432,BASSIN HOUILLER
44,57,57235,4432,BASSIN HOUILLER
44,57,57279,4432,BASSIN HOUILLER
44,57,57312,4432,BASSIN HOUILLER
44,57,57285,4432,BASSIN HOUILLER
44,57,57165,4432,BASSIN HOUILLER
44,57,57167,4432,BASSIN HOUILLER
44,57,57288,4432,BASSIN HOUILLER
44,57,57322,4432,BASSIN HOUILLER
44,57,57205,4432,BASSIN HOUILLER
44,57,57326,4432,BASSIN HOUILLER
44,57,57329,4432,BASSIN HOUILLER
44,57,57172,4432,BASSIN HOUILLER
44,57,57252,4432,BASSIN HOUILLER
44,57,57296,4432,BASSIN HOUILLER
44,57,57213,4432,BASSIN HOUILLER
44,57,57025,4432,BASSIN HOUILLER
44,57,57016,4432,BASSIN HOUILLER
44,57,57460,4432,BASSIN HOUILLER
44,57,57420,4432,BASSIN HOUILLER
44,57,57542,4432,BASSIN HOUILLER
44,57,57502,4432,BASSIN HOUILLER
44,57,57507,4432,BASSIN HOUILLER
44,57,57471,4432,BASSIN HOUILLER
44,57,57550,4432,BASSIN HOUILLER
44,57,57599,4432,BASSIN HOUILLER
44,57,57516,4432,BASSIN HOUILLER
44,57,57519,4432,BASSIN HOUILLER
44,57,57567,4432,BASSIN HOUILLER
44,57,57608,4432,BASSIN HOUILLER
44,57,57570,4432,BASSIN HOUILLER
44,57,57495,4432,BASSIN HOUILLER
44,57,57530,4432,BASSIN HOUILLER
44,57,57455,4432,BASSIN HOUILLER
44,57,57457,4432,BASSIN HOUILLER
44,57,57749,4432,BASSIN HOUILLER
44,57,57765,4432,BASSIN HOUILLER
44,57,57610,4432,BASSIN HOUILLER
44,57,57336,4432,BASSIN HOUILLER
44,57,57186,4432,BASSIN HOUILLER
44,57,57187,4432,BASSIN HOUILLER
44,57,57135,4432,BASSIN HOUILLER
44,57,57136,4432,BASSIN HOUILLER
44,57,57070,4432,BASSIN HOUILLER
44,57,57095,4432,BASSIN HOUILLER
44,57,57085,4432,BASSIN HOUILLER
44,57,57097,4432,BASSIN HOUILLER
44,57,57087,4432,BASSIN HOUILLER
44,57,57110,4432,BASSIN HOUILLER
44,57,57079,4432,BASSIN HOUILLER
44,57,57112,4432,BASSIN HOUILLER
