CODGEO,LIBGEO,BV2022,LIBBV2022,TYPE_COMMUNE_BV2022,DEP,REG
58301,Vandenesse,58062,Château-Chinon (Ville),00,58,27
58302,Varennes-lès-Narcy,58059,La Charité-sur-Loire,00,58,27
58303,Varennes-Vauzelles,58194,Nevers,20,58,27
58304,Varzy,58079,Clamecy,00,58,27
58305,Vauclaix,58083,Corbigny,00,58,27
58306,Verneuil,58095,Decize,00,58,27
58307,Vielmanay,58059,La Charité-sur-Loire,00,58,27
58308,Vignol,58083,Corbigny,00,58,27
58309,Villapourçon,58062,Château-Chinon (Ville),00,58,27
58310,Villiers-le-Sec,58079,Clamecy,00,58,27
58311,Ville-Langy,58095,Decize,00,58,27
58312,Villiers-sur-Yonne,58079,Clamecy,00,58,27
58313,Vitry-Laché,58083,Corbigny,00,58,27
59001,Abancourt,59122,Cambrai,00,59,32
59002,Abscon,59574,Somain,00,59,32
59003,Aibes,59392,Maubeuge,00,59,32
59004,Aix-en-Pévèle,59449,Orchies,00,59,32
59005,Allennes-les-Marais,59011,Annœullin,00,59,32
59006,L'Orée de Mormal,59053,Bavay,00,59,32
59007,Anhiers,59178,Douai,00,59,32
59008,Aniche,59574,Somain,20,59,32
59009,Villeneuve-d'Ascq,59350,Lille,20,59,32
59010,Anneux,59122,Cambrai,00,59,32
59011,Annœullin,59011,Annœullin,20,59,32
59012,Anor,59249,Fourmies,00,59,32
59013,Anstaing,59350,Lille,00,59,32
59014,Anzin,59606,Valenciennes,20,59,32
59015,Arleux,59015,Arleux,20,59,32
59016,Armbouts-Cappel,59183,Dunkerque,00,59,32
59017,Armentières,59017,Armentières,20,59,32
59018,Arnèke,59663,Wormhout,00,59,32
59019,Artres,59606,Valenciennes,00,59,32
59021,Assevent,59392,Maubeuge,00,59,32
59022,Attiches,59466,Pont-à-Marcq,00,59,32
59023,Aubencheul-au-Bac,59015,Arleux,00,59,32
59024,Auberchicourt,59574,Somain,00,59,32
59025,Aubers,59051,La Bassée,00,59,32
59026,Aubigny-au-Bac,59015,Arleux,00,59,32
59027,Aubry-du-Hainaut,59606,Valenciennes,00,59,32
59028,Auby,59178,Douai,00,59,32
59029,Auchy-lez-Orchies,59449,Orchies,00,59,32
59031,Audignies,59053,Bavay,00,59,32
59032,Aulnoy-lez-Valenciennes,59606,Valenciennes,20,59,32
59033,Aulnoye-Aymeries,59033,Aulnoye-Aymeries,20,59,32
59034,Avelin,59466,Pont-à-Marcq,00,59,32
59035,Avesnelles,59036,Avesnes-sur-Helpe,00,59,32
59036,Avesnes-sur-Helpe,59036,Avesnes-sur-Helpe,20,59,32
59037,Avesnes-les-Aubert,59037,Avesnes-les-Aubert,20,59,32
59038,Avesnes-le-Sec,59172,Denain,00,59,32
59039,Awoingt,59122,Cambrai,00,59,32
59041,Bachant,59033,Aulnoye-Aymeries,00,59,32
59042,Bachy,59168,Cysoing,00,59,32
59043,Bailleul,59017,Armentières,20,59,32
59044,Baisieux,59350,Lille,00,59,32
59045,Baives,59601,Trélon,00,59,32
59046,Bambecque,59663,Wormhout,00,59,32
59047,Banteux,59122,Cambrai,00,59,32
59048,Bantigny,59122,Cambrai,00,59,32
59049,Bantouzelle,59122,Cambrai,00,59,32
59050,Bas-Lieu,59036,Avesnes-sur-Helpe,00,59,32
59051,La Bassée,59051,La Bassée,20,59,32
59052,Bauvin,59011,Annœullin,00,59,32
59053,Bavay,59053,Bavay,20,59,32
59054,Bavinchove,59580,Steenvoorde,00,59,32
59055,Bazuel,59136,Le Cateau-Cambrésis,00,59,32
59056,Beaucamps-Ligny,59350,Lille,00,59,32
59057,Beaudignies,59481,Le Quesnoy,00,59,32
59058,Beaufort,59392,Maubeuge,00,59,32
59059,Beaumont-en-Cambrésis,59139,Caudry,00,59,32
59060,Beaurain,59571,Solesmes,00,59,32
59061,Beaurepaire-sur-Sambre,02558,Le Nouvion-en-Thiérache,00,59,32
59062,Beaurieux,59036,Avesnes-sur-Helpe,00,59,32
59063,Beauvois-en-Cambrésis,59139,Caudry,00,59,32
59064,Bellaing,59172,Denain,00,59,32
59065,Bellignies,59053,Bavay,00,59,32
59066,Bérelles,59036,Avesnes-sur-Helpe,00,59,32
59067,Bergues,59067,Bergues,20,59,32
59068,Berlaimont,59033,Aulnoye-Aymeries,00,59,32
59069,Bermerain,59481,Le Quesnoy,00,59,32
59071,Bersée,59466,Pont-à-Marcq,00,59,32
59072,Bersillies,59392,Maubeuge,00,59,32
59073,Berthen,59017,Armentières,00,59,32
59074,Bertry,59139,Caudry,00,59,32
59075,Béthencourt,59139,Caudry,00,59,32
59076,Bettignies,59392,Maubeuge,00,59,32
59077,Bettrechies,59053,Bavay,00,59,32
59078,Beugnies,59036,Avesnes-sur-Helpe,00,59,32
59079,Beuvrages,59606,Valenciennes,00,59,32
59080,Beuvry-la-Forêt,59449,Orchies,00,59,32
59081,Bévillers,59139,Caudry,00,59,32
59082,Bierne,59067,Bergues,00,59,32
59083,Bissezeele,59663,Wormhout,00,59,32
59084,Blaringhem,62014,Aire-sur-la-Lys,00,59,32
59085,Blécourt,59122,Cambrai,00,59,32
59086,Boeschepe,59017,Armentières,00,59,32
59087,Boëseghem,62014,Aire-sur-la-Lys,00,59,32
59088,Bois-Grenier,59017,Armentières,00,59,32
59089,Bollezeele,59663,Wormhout,00,59,32
59090,Bondues,59350,Lille,20,59,32
59091,Borre,59295,Hazebrouck,00,59,32
59092,Bouchain,59574,Somain,00,59,32
59093,Boulogne-sur-Helpe,59036,Avesnes-sur-Helpe,00,59,32
59094,Bourbourg,59094,Bourbourg,20,59,32
59096,Bourghelles,59168,Cysoing,00,59,32
59097,Boursies,59122,Cambrai,00,59,32
59098,Bousbecque,59350,Lille,00,59,32
59099,Bousies,59331,Landrecies,00,59,32
59100,Bousignies,59526,Saint-Amand-les-Eaux,00,59,32
59101,Bousignies-sur-Roc,59392,Maubeuge,00,59,32
59102,Boussières-en-Cambrésis,59139,Caudry,00,59,32
59103,Boussières-sur-Sambre,59392,Maubeuge,00,59,32
59104,Boussois,59324,Jeumont,00,59,32
59105,Bouvignies,59375,Marchiennes,00,59,32
59106,Bouvines,59350,Lille,00,59,32
59107,Bray-Dunes,59107,Bray-Dunes,20,59,32
59108,Briastre,59571,Solesmes,00,59,32
59109,Brillon,59526,Saint-Amand-les-Eaux,00,59,32
59110,Brouckerque,59183,Dunkerque,00,59,32
59111,Broxeele,62765,Saint-Omer,00,59,32
59112,Bruay-sur-l'Escaut,59606,Valenciennes,20,59,32
59113,Bruille-lez-Marchiennes,59574,Somain,00,59,32
59114,Bruille-Saint-Amand,59616,Vieux-Condé,00,59,32
59115,Brunémont,59015,Arleux,00,59,32
59116,Bry,59606,Valenciennes,00,59,32
59117,Bugnicourt,59015,Arleux,00,59,32
59118,Busigny,02095,Bohain-en-Vermandois,00,59,32
59119,Buysscheure,62765,Saint-Omer,00,59,32
59120,Caëstre,59295,Hazebrouck,00,59,32
59121,Cagnoncles,59122,Cambrai,00,59,32
59122,Cambrai,59122,Cambrai,20,59,32
59123,Camphin-en-Carembault,59462,Phalempin,00,59,32
59124,Camphin-en-Pévèle,59350,Lille,00,59,32
59125,Cantaing-sur-Escaut,59122,Cambrai,00,59,32
59126,Cantin,59015,Arleux,00,59,32
59127,Capelle,59481,Le Quesnoy,00,59,32
59128,Capinghem,59350,Lille,00,59,32
59129,Cappelle-en-Pévèle,59466,Pont-à-Marcq,00,59,32
59130,Cappelle-Brouck,59094,Bourbourg,00,59,32
59131,Cappelle-la-Grande,59183,Dunkerque,20,59,32
59132,Carnières,59139,Caudry,00,59,32
59133,Carnin,59011,Annœullin,00,59,32
59134,Cartignies,59036,Avesnes-sur-Helpe,00,59,32
59135,Cassel,59580,Steenvoorde,00,59,32
59136,Le Cateau-Cambrésis,59136,Le Cateau-Cambrésis,20,59,32
59137,Catillon-sur-Sambre,59136,Le Cateau-Cambrésis,00,59,32
59138,Cattenières,59139,Caudry,00,59,32
59139,Caudry,59139,Caudry,20,59,32
59140,Caullery,59139,Caudry,00,59,32
59141,Cauroir,59122,Cambrai,00,59,32
59142,Cerfontaine,59392,Maubeuge,00,59,32
59143,La Chapelle-d'Armentières,59017,Armentières,20,59,32
59144,Château-l'Abbaye,59526,Saint-Amand-les-Eaux,00,59,32
59145,Chemy,59350,Lille,00,59,32
59146,Chéreng,59350,Lille,00,59,32
59147,Choisies,59036,Avesnes-sur-Helpe,00,59,32
59148,Clairfayts,59036,Avesnes-sur-Helpe,00,59,32
59149,Clary,59139,Caudry,00,59,32
59150,Cobrieux,59168,Cysoing,00,59,32
59151,Colleret,59392,Maubeuge,00,59,32
59152,Comines,59350,Lille,20,59,32
59153,Condé-sur-l'Escaut,59616,Vieux-Condé,20,59,32
59155,Coudekerque-Branche,59183,Dunkerque,20,59,32
59156,Courchelettes,59178,Douai,00,59,32
59157,Cousolre,59392,Maubeuge,00,59,32
59158,Coutiches,59449,Orchies,00,59,32
59159,Craywick,59183,Dunkerque,00,59,32
59160,Crespin,59484,Quiévrechain,00,59,32
59161,Crèvecœur-sur-l'Escaut,59122,Cambrai,00,59,32
59162,Crochte,59067,Bergues,00,59,32
59163,Croix,59350,Lille,20,59,32
59164,Croix-Caluyau,59331,Landrecies,00,59,32
59165,Cuincy,59178,Douai,00,59,32
59166,Curgies,59606,Valenciennes,00,59,32
59167,Cuvillers,59122,Cambrai,00,59,32
59168,Cysoing,59168,Cysoing,20,59,32
59169,Damousies,59392,Maubeuge,00,59,32
59170,Dechy,59178,Douai,20,59,32
59171,Dehéries,59139,Caudry,00,59,32
59172,Denain,59172,Denain,20,59,32
59173,Deûlémont,59017,Armentières,00,59,32
59174,Dimechaux,59036,Avesnes-sur-Helpe,00,59,32
59175,Dimont,59036,Avesnes-sur-Helpe,00,59,32
59176,Doignies,59122,Cambrai,00,59,32
59177,Dompierre-sur-Helpe,59036,Avesnes-sur-Helpe,00,59,32
59178,Douai,59178,Douai,20,59,32
59179,Douchy-les-Mines,59172,Denain,20,59,32
59180,Le Doulieu,59400,Merville,00,59,32
59181,Dourlers,59036,Avesnes-sur-Helpe,00,59,32
59182,Drincham,59663,Wormhout,00,59,32
59183,Dunkerque,59183,Dunkerque,20,59,32
59184,Ebblinghem,62765,Saint-Omer,00,59,32
59185,Écaillon,59574,Somain,00,59,32
59186,Eccles,59036,Avesnes-sur-Helpe,00,59,32
59187,Éclaibes,59392,Maubeuge,00,59,32
59188,Écuélin,59033,Aulnoye-Aymeries,00,59,32
59189,Eecke,59580,Steenvoorde,00,59,32
59190,Élesmes,59392,Maubeuge,00,59,32
59191,Élincourt,59139,Caudry,00,59,32
59192,Émerchicourt,59574,Somain,00,59,32
59193,Emmerin,59350,Lille,00,59,32
59194,Englefontaine,59481,Le Quesnoy,00,59,32
59195,Englos,59350,Lille,00,59,32
59196,Ennetières-en-Weppes,59350,Lille,00,59,32
59197,Ennevelin,59466,Pont-à-Marcq,00,59,32
59198,Eppe-Sauvage,59601,Trélon,00,59,32
59199,Erchin,59178,Douai,00,59,32
59200,Eringhem,59663,Wormhout,00,59,32
59201,Erquinghem-le-Sec,59350,Lille,00,59,32
59202,Erquinghem-Lys,59017,Armentières,00,59,32
59203,Erre,59574,Somain,00,59,32
59204,Escarmain,59571,Solesmes,00,59,32
59205,Escaudain,59172,Denain,00,59,32
59206,Escaudœuvres,59122,Cambrai,00,59,32
59207,Escautpont,59616,Vieux-Condé,00,59,32
59208,Escobecques,59350,Lille,00,59,32
59209,Esnes,59139,Caudry,00,59,32
59210,Esquelbecq,59663,Wormhout,00,59,32
59211,Esquerchin,59178,Douai,00,59,32
59212,Estaires,59400,Merville,20,59,32
59213,Estourmel,59139,Caudry,00,59,32
59214,Estrées,59015,Arleux,00,59,32
59215,Estreux,59606,Valenciennes,00,59,32
59216,Eswars,59122,Cambrai,00,59,32
59217,Eth,59606,Valenciennes,00,59,32
59218,Étrœungt,59036,Avesnes-sur-Helpe,00,59,32
59219,Estrun,59574,Somain,00,59,32
59220,Faches-Thumesnil,59350,Lille,20,59,32
59221,Famars,59606,Valenciennes,00,59,32
59222,Faumont,59178,Douai,00,59,32
59223,Le Favril,59331,Landrecies,00,59,32
59224,Féchain,59574,Somain,00,59,32
59225,Feignies,59392,Maubeuge,00,59,32
59226,Felleries,59036,Avesnes-sur-Helpe,00,59,32
59227,Fenain,59574,Somain,00,59,32
59228,Férin,59178,Douai,00,59,32
59229,Féron,59249,Fourmies,00,59,32
59230,Ferrière-la-Grande,59392,Maubeuge,00,59,32
59231,Ferrière-la-Petite,59392,Maubeuge,00,59,32
59232,La Flamengrie,59053,Bavay,00,59,32
59233,Flaumont-Waudrechies,59036,Avesnes-sur-Helpe,00,59,32
59234,Flers-en-Escrebieux,59178,Douai,20,59,32
59236,Flesquières,59122,Cambrai,00,59,32
59237,Flêtre,59017,Armentières,00,59,32
59238,Flines-lès-Mortagne,59526,Saint-Amand-les-Eaux,00,59,32
59239,Flines-lez-Raches,59239,Flines-lez-Raches,20,59,32
59240,Floursies,59036,Avesnes-sur-Helpe,00,59,32
59241,Floyon,59036,Avesnes-sur-Helpe,00,59,32
59242,Fontaine-au-Bois,59331,Landrecies,00,59,32
59243,Fontaine-au-Pire,59139,Caudry,00,59,32
59244,Fontaine-Notre-Dame,59122,Cambrai,00,59,32
59246,Forest-en-Cambrésis,59136,Le Cateau-Cambrésis,00,59,32
59247,Forest-sur-Marque,59350,Lille,00,59,32
59249,Fourmies,59249,Fourmies,20,59,32
59250,Fournes-en-Weppes,59653,Wavrin,00,59,32
59251,Frasnoy,59481,Le Quesnoy,00,59,32
59252,Frelinghien,59017,Armentières,00,59,32
59253,Fresnes-sur-Escaut,59616,Vieux-Condé,00,59,32
59254,Fressain,59574,Somain,00,59,32
59255,Fressies,59574,Somain,00,59,32
59256,Fretin,59466,Pont-à-Marcq,00,59,32
59257,Fromelles,59051,La Bassée,00,59,32
59258,Genech,59466,Pont-à-Marcq,00,59,32
59259,Ghissignies,59481,Le Quesnoy,00,59,32
59260,Ghyvelde,59107,Bray-Dunes,00,59,32
59261,Glageon,59601,Trélon,00,59,32
59262,Godewaersvelde,59580,Steenvoorde,00,59,32
59263,Gœulzin,59178,Douai,00,59,32
59264,Gognies-Chaussée,59392,Maubeuge,00,59,32
59265,Gommegnies,59481,Le Quesnoy,00,59,32
59266,Gondecourt,59350,Lille,00,59,32
59267,Gonnelieu,59122,Cambrai,00,59,32
59268,La Gorgue,59400,Merville,20,59,32
59269,Gouzeaucourt,59122,Cambrai,00,59,32
59270,Grand-Fayt,59036,Avesnes-sur-Helpe,00,59,32
59271,Grande-Synthe,59183,Dunkerque,20,59,32
59272,Grand-Fort-Philippe,59273,Gravelines,00,59,32
59273,Gravelines,59273,Gravelines,20,59,32
59274,La Groise,59331,Landrecies,00,59,32
59275,Gruson,59350,Lille,00,59,32
59276,Guesnain,59178,Douai,00,59,32
59277,Gussignies,59053,Bavay,00,59,32
59278,Hallennes-lez-Haubourdin,59350,Lille,20,59,32
59279,Halluin,59350,Lille,20,59,32
59280,Hamel,59015,Arleux,00,59,32
59281,Hantay,62895,Wingles,00,59,32
59282,Hardifort,59580,Steenvoorde,00,59,32
59283,Hargnies,59392,Maubeuge,00,59,32
59284,Hasnon,59526,Saint-Amand-les-Eaux,00,59,32
59285,Haspres,59172,Denain,00,59,32
59286,Haubourdin,59350,Lille,20,59,32
59287,Haucourt-en-Cambrésis,59139,Caudry,00,59,32
59288,Haulchin,59172,Denain,00,59,32
59289,Haussy,59571,Solesmes,00,59,32
59290,Haut-Lieu,59036,Avesnes-sur-Helpe,00,59,32
59291,Hautmont,59392,Maubeuge,20,59,32
59292,Haveluy,59172,Denain,00,59,32
59293,Haverskerque,62048,Auchel,00,59,32
59294,Haynecourt,59122,Cambrai,00,59,32
59295,Hazebrouck,59295,Hazebrouck,20,59,32
59296,Hecq,59481,Le Quesnoy,00,59,32
59297,Hélesmes,59574,Somain,00,59,32
59299,Hem,59350,Lille,20,59,32
59300,Hem-Lenglet,59574,Somain,00,59,32
59301,Hergnies,59616,Vieux-Condé,00,59,32
59302,Hérin,59606,Valenciennes,00,59,32
59303,Herlies,59051,La Bassée,00,59,32
59304,Herrin,59011,Annœullin,00,59,32
59305,Herzeele,59663,Wormhout,00,59,32
59306,Hestrud,59036,Avesnes-sur-Helpe,00,59,32
59307,Holque,62765,Saint-Omer,00,59,32
59308,Hondeghem,59295,Hazebrouck,00,59,32
59309,Hondschoote,59067,Bergues,00,59,32
59310,Hon-Hergies,59053,Bavay,00,59,32
59311,Honnechy,59136,Le Cateau-Cambrésis,00,59,32
59312,Honnecourt-sur-Escaut,59122,Cambrai,00,59,32
59313,Hordain,59574,Somain,00,59,32
59314,Hornaing,59574,Somain,00,59,32
59315,Houdain-lez-Bavay,59053,Bavay,00,59,32
59316,Houplin-Ancoisne,59350,Lille,00,59,32
59317,Houplines,59017,Armentières,00,59,32
59318,Houtkerque,59580,Steenvoorde,00,59,32
59319,Hoymille,59067,Bergues,00,59,32
59320,Illies,59051,La Bassée,00,59,32
59321,Inchy,59139,Caudry,00,59,32
59322,Iwuy,59122,Cambrai,00,59,32
59323,Jenlain,59606,Valenciennes,00,59,32
59324,Jeumont,59324,Jeumont,20,59,32
59325,Jolimetz,59481,Le Quesnoy,00,59,32
59326,Killem,59067,Bergues,00,59,32
59327,Lallaing,59178,Douai,00,59,32
59328,Lambersart,59350,Lille,20,59,32
59329,Lambres-lez-Douai,59178,Douai,20,59,32
59330,Landas,59449,Orchies,00,59,32
59331,Landrecies,59331,Landrecies,20,59,32
59332,Lannoy,59350,Lille,00,59,32
59333,Larouillies,59036,Avesnes-sur-Helpe,00,59,32
59334,Lauwin-Planque,59178,Douai,00,59,32
59335,Lecelles,59526,Saint-Amand-les-Eaux,00,59,32
59336,Lécluse,59015,Arleux,00,59,32
59337,Lederzeele,62765,Saint-Omer,00,59,32
59338,Ledringhem,59663,Wormhout,00,59,32
59339,Leers,59350,Lille,20,59,32
59340,Leffrinckoucke,59183,Dunkerque,00,59,32
59341,Lesdain,59122,Cambrai,00,59,32
59342,Lez-Fontaine,59036,Avesnes-sur-Helpe,00,59,32
59343,Lesquin,59350,Lille,20,59,32
59344,Leval,59033,Aulnoye-Aymeries,00,59,32
59345,Lewarde,59178,Douai,00,59,32
59346,Lezennes,59350,Lille,00,59,32
59347,Liessies,59036,Avesnes-sur-Helpe,00,59,32
59348,Lieu-Saint-Amand,59574,Somain,00,59,32
59349,Ligny-en-Cambrésis,59139,Caudry,00,59,32
59350,Lille,59350,Lille,20,59,32
59351,Limont-Fontaine,59392,Maubeuge,00,59,32
59352,Linselles,59350,Lille,20,59,32
59353,Locquignol,59481,Le Quesnoy,00,59,32
59354,Loffre,59178,Douai,00,59,32
59356,Lompret,59350,Lille,00,59,32
59357,La Longueville,59053,Bavay,00,59,32
59358,Looberghe,59094,Bourbourg,00,59,32
59359,Loon-Plage,59183,Dunkerque,00,59,32
59360,Loos,59350,Lille,20,59,32
59361,Lourches,59172,Denain,00,59,32
59363,Louvignies-Quesnoy,59481,Le Quesnoy,00,59,32
59364,Louvil,59168,Cysoing,00,59,32
59365,Louvroil,59392,Maubeuge,20,59,32
59366,Lynde,59295,Hazebrouck,00,59,32
59367,Lys-lez-Lannoy,59350,Lille,20,59,32
59368,La Madeleine,59350,Lille,20,59,32
59369,Maing,59606,Valenciennes,00,59,32
59370,Mairieux,59392,Maubeuge,00,59,32
59371,Le Maisnil,59350,Lille,00,59,32
59372,Malincourt,02095,Bohain-en-Vermandois,00,59,32
59374,Marbaix,59036,Avesnes-sur-Helpe,00,59,32
59375,Marchiennes,59375,Marchiennes,20,59,32
59377,Marcoing,59122,Cambrai,00,59,32
59378,Marcq-en-Barœul,59350,Lille,20,59,32
59379,Marcq-en-Ostrevent,59574,Somain,00,59,32
59381,Maresches,59481,Le Quesnoy,00,59,32
59382,Maretz,59139,Caudry,00,59,32
59383,Marly,59606,Valenciennes,20,59,32
59384,Maroilles,59331,Landrecies,00,59,32
59385,Marpent,59324,Jeumont,00,59,32
59386,Marquette-lez-Lille,59350,Lille,20,59,32
59387,Marquette-en-Ostrevant,59574,Somain,00,59,32
59388,Marquillies,59653,Wavrin,00,59,32
59389,Masnières,59122,Cambrai,00,59,32
59390,Masny,59574,Somain,00,59,32
59391,Mastaing,59574,Somain,00,59,32
59392,Maubeuge,59392,Maubeuge,20,59,32
59393,Maulde,59526,Saint-Amand-les-Eaux,00,59,32
59394,Maurois,59136,Le Cateau-Cambrésis,00,59,32
59395,Mazinghien,59136,Le Cateau-Cambrésis,00,59,32
59396,Mecquignies,59053,Bavay,00,59,32
59397,Merckeghem,59663,Wormhout,00,59,32
59398,Mérignies,59466,Pont-à-Marcq,00,59,32
59399,Merris,59017,Armentières,00,59,32
59400,Merville,59400,Merville,20,59,32
59401,Méteren,59017,Armentières,00,59,32
59402,Millam,62765,Saint-Omer,00,59,32
59403,Millonfosse,59526,Saint-Amand-les-Eaux,00,59,32
59405,Mœuvres,59122,Cambrai,00,59,32
59406,Monceau-Saint-Waast,59033,Aulnoye-Aymeries,00,59,32
59407,Monchaux-sur-Écaillon,59172,Denain,00,59,32
59408,Moncheaux,62497,Leforest,00,59,32
59409,Monchecourt,59574,Somain,00,59,32
59410,Mons-en-Barœul,59350,Lille,20,59,32
59411,Mons-en-Pévèle,62498,Lens,00,59,32
59412,Montay,59136,Le Cateau-Cambrésis,00,59,32
59413,Montigny-en-Cambrésis,59139,Caudry,00,59,32
59414,Montigny-en-Ostrevent,59574,Somain,00,59,32
59415,Montrécourt,59172,Denain,00,59,32
59416,Morbecque,59295,Hazebrouck,00,59,32
59418,Mortagne-du-Nord,59526,Saint-Amand-les-Eaux,00,59,32
59419,Mouchin,59449,Orchies,00,59,32
59420,Moustier-en-Fagne,59601,Trélon,00,59,32
59421,Mouvaux,59350,Lille,20,59,32
59422,Naves,59122,Cambrai,00,59,32
59423,Neuf-Berquin,59400,Merville,00,59,32
59424,Neuf-Mesnil,59392,Maubeuge,00,59,32
59425,Neuville-en-Avesnois,59481,Le Quesnoy,00,59,32
59426,Neuville-en-Ferrain,59350,Lille,20,59,32
59427,La Neuville,62498,Lens,00,59,32
59428,Neuville-Saint-Rémy,59122,Cambrai,00,59,32
59429,Neuville-sur-Escaut,59172,Denain,00,59,32
59430,Neuvilly,59571,Solesmes,00,59,32
59431,Nieppe,59017,Armentières,20,59,32
59432,Niergnies,59122,Cambrai,00,59,32
59433,Nieurlet,62765,Saint-Omer,00,59,32
59434,Nivelle,59526,Saint-Amand-les-Eaux,00,59,32
59435,Nomain,59449,Orchies,00,59,32
59436,Noordpeene,59663,Wormhout,00,59,32
59437,Noyelles-lès-Seclin,59350,Lille,00,59,32
59438,Noyelles-sur-Escaut,59122,Cambrai,00,59,32
59439,Noyelles-sur-Sambre,59033,Aulnoye-Aymeries,00,59,32
59440,Noyelles-sur-Selle,59172,Denain,00,59,32
59441,Obies,59053,Bavay,00,59,32
59442,Obrechies,59392,Maubeuge,00,59,32
59443,Ochtezeele,59663,Wormhout,00,59,32
59444,Odomez,59616,Vieux-Condé,00,59,32
59445,Ohain,59601,Trélon,00,59,32
59446,Oisy,59606,Valenciennes,00,59,32
59447,Onnaing,59606,Valenciennes,20,59,32
59448,Oost-Cappel,59067,Bergues,00,59,32
59449,Orchies,59449,Orchies,20,59,32
59450,Ors,59136,Le Cateau-Cambrésis,00,59,32
59451,Orsinval,59481,Le Quesnoy,00,59,32
59452,Ostricourt,62498,Lens,00,59,32
59453,Oudezeele,59580,Steenvoorde,00,59,32
59454,Oxelaëre,59580,Steenvoorde,00,59,32
59455,Paillencourt,59574,Somain,00,59,32
59456,Pecquencourt,59574,Somain,00,59,32
59457,Pérenchies,59350,Lille,00,59,32
59458,Péronne-en-Mélantois,59350,Lille,00,59,32
59459,Petite-Forêt,59606,Valenciennes,20,59,32
59461,Petit-Fayt,59036,Avesnes-sur-Helpe,00,59,32
59462,Phalempin,59462,Phalempin,20,59,32
59463,Pitgam,59183,Dunkerque,00,59,32
59464,Poix-du-Nord,59481,Le Quesnoy,00,59,32
59465,Pommereuil,59136,Le Cateau-Cambrésis,00,59,32
59466,Pont-à-Marcq,59466,Pont-à-Marcq,20,59,32
59467,Pont-sur-Sambre,59033,Aulnoye-Aymeries,00,59,32
59468,Potelle,59481,Le Quesnoy,00,59,32
59469,Pradelles,59295,Hazebrouck,00,59,32
59470,Prémesques,59350,Lille,00,59,32
59471,Préseau,59606,Valenciennes,00,59,32
59472,Preux-au-Bois,59481,Le Quesnoy,00,59,32
59473,Preux-au-Sart,59481,Le Quesnoy,00,59,32
59474,Prisches,59331,Landrecies,00,59,32
59475,Prouvy,59172,Denain,00,59,32
59476,Proville,59122,Cambrai,00,59,32
59477,Provin,59011,Annœullin,00,59,32
59478,Quaëdypre,59067,Bergues,00,59,32
59479,Quarouble,59606,Valenciennes,00,59,32
59480,Quérénaing,59606,Valenciennes,00,59,32
59481,Le Quesnoy,59481,Le Quesnoy,20,59,32
59482,Quesnoy-sur-Deûle,59350,Lille,20,59,32
59483,Quiévelon,59392,Maubeuge,00,59,32
59484,Quiévrechain,59484,Quiévrechain,20,59,32
59485,Quiévy,59139,Caudry,00,59,32
59486,Râches,59178,Douai,00,59,32
59487,Radinghem-en-Weppes,59017,Armentières,00,59,32
59488,Raillencourt-Sainte-Olle,59122,Cambrai,00,59,32
59489,Raimbeaucourt,59178,Douai,00,59,32
59490,Rainsars,59036,Avesnes-sur-Helpe,00,59,32
59491,Raismes,59606,Valenciennes,20,59,32
59492,Ramillies,59122,Cambrai,00,59,32
59493,Ramousies,59036,Avesnes-sur-Helpe,00,59,32
59494,Raucourt-au-Bois,59481,Le Quesnoy,00,59,32
59495,Recquignies,59392,Maubeuge,00,59,32
59496,Rejet-de-Beaulieu,02558,Le Nouvion-en-Thiérache,00,59,32
59497,Renescure,62765,Saint-Omer,00,59,32
59498,Reumont,59136,Le Cateau-Cambrésis,00,59,32
59499,Rexpoëde,59067,Bergues,00,59,32
59500,Ribécourt-la-Tour,59122,Cambrai,00,59,32
59501,Rieulay,59574,Somain,00,59,32
59502,Rieux-en-Cambrésis,59037,Avesnes-les-Aubert,00,59,32
59503,Robersart,59331,Landrecies,00,59,32
