DEPCOM_ARM,LIBCOM_DEP,LIBCOM,nb_loues,nb_vacants,nb_vides,nb_asso,nb_occup_finan,nb_occup_temp,nb_ls
74302,Les Villards-sur-Thônes (74),Les Villards-sur-Thônes,13,0,0,0,0,0,13
74303,Villaz (74),Villaz,82,0,0,0,0,0,82
74304,Ville-en-Sallaz (74),Ville-en-Sallaz,17,0,1,0,0,0,18
74305,Ville-la-Grand (74),Ville-la-Grand,803,5,22,3,16,0,849
74306,Villy-le-Bouveret (74),Villy-le-Bouveret,19,0,0,0,0,0,19
74307,Villy-le-Pelloux (74),Villy-le-Pelloux,81,0,0,0,0,0,81
74308,Vinzier (74),Vinzier,18,0,0,0,1,0,19
74309,Viry (74),Viry,247,4,0,0,7,0,258
74310,Viuz-la-Chiésaz (74),Viuz-la-Chiésaz,22,0,0,0,0,0,22
74311,Viuz-en-Sallaz (74),Viuz-en-Sallaz,147,4,0,1,1,0,153
74312,Vougy (74),Vougy,85,0,1,0,1,0,87
74313,Vovray-en-Bornes (74),Vovray-en-Bornes,,,,,,,8
74314,Vulbens (74),Vulbens,65,0,0,0,0,0,65
74315,Yvoire (74),Yvoire,54,0,2,0,0,0,56
75101,Paris (75),Paris,1097,17,10,9,12,0,1145
75102,Paris (75),Paris,658,16,9,13,8,0,704
75103,Paris (75),Paris,1537,11,48,17,23,11,1647
75104,Paris (75),Paris,2188,34,22,5,209,0,2458
75105,Paris (75),Paris,2793,39,136,26,129,0,3123
75106,Paris (75),Paris,511,5,6,1,192,0,715
75107,Paris (75),Paris,577,12,1,50,3,0,643
75108,Paris (75),Paris,675,5,18,2,16,0,716
75109,Paris (75),Paris,2107,24,71,10,32,0,2244
75110,Paris (75),Paris,6783,156,236,14,177,0,7366
75111,Paris (75),Paris,9975,150,214,33,452,0,10824
75112,Paris (75),Paris,16543,353,407,49,1028,0,18380
75113,Paris (75),Paris,31287,328,825,96,2522,19,35077
75114,Paris (75),Paris,18120,241,469,50,787,0,19667
75115,Paris (75),Paris,22288,343,198,120,1120,0,24069
75116,Paris (75),Paris,5275,141,109,30,153,0,5708
75117,Paris (75),Paris,14176,156,304,51,663,0,15350
75118,Paris (75),Paris,20385,334,730,101,2215,41,23806
75119,Paris (75),Paris,31333,476,1149,184,2537,1,35680
75120,Paris (75),Paris,32932,531,1453,222,1231,61,36430
76001,Allouville-Bellefosse (76),Allouville-Bellefosse,65,0,0,0,1,0,66
76002,Alvimare (76),Alvimare,,,,,,,3
76004,Ambrumesnil (76),Ambrumesnil,28,0,0,0,0,0,28
76005,Amfreville-la-Mi-Voie (76),Amfreville-la-Mi-Voie,458,5,9,8,9,0,489
76007,Anceaumeville (76),Anceaumeville,10,1,0,0,0,0,11
76008,Ancourt (76),Ancourt,12,0,1,0,0,0,13
76009,Ancourteville-sur-Héricourt (76),Ancourteville-sur-Héricourt,,,,,,,1
76013,Angerville-la-Martel (76),Angerville-la-Martel,0,0,0,0,0,0,0
76014,Angerville-l'Orcher (76),Angerville-l'Orcher,21,0,0,0,0,0,21
76015,Angiens (76),Angiens,27,0,1,0,0,0,28
76018,Val-de-Saâne (76),Val-de-Saâne,112,3,0,0,0,0,115
76019,Anneville-sur-Scie (76),Anneville-sur-Scie,,,,,,,1
76020,Anneville-Ambourville (76),Anneville-Ambourville,15,1,0,0,0,0,16
76021,Annouville-Vilmesnil (76),Annouville-Vilmesnil,,,,,,,5
76025,Argueil (76),Argueil,8,3,0,0,0,0,11
76026,Arques-la-Bataille (76),Arques-la-Bataille,298,3,1,1,1,0,304
76030,Aubermesnil-Beaumais (76),Aubermesnil-Beaumais,,,,,,,7
76034,Val-de-Scie (76),Val-de-Scie,200,4,1,0,1,0,206
76035,Aumale (76),Aumale,261,20,5,1,0,0,287
76040,Autigny (76),Autigny,,,,,,,10
76041,Les Hauts-de-Caux (76),Les Hauts-de-Caux,81,0,0,0,3,0,84
76043,Auzebosc (76),Auzebosc,43,0,0,0,0,0,43
76045,Auzouville-l'Esneval (76),Auzouville-l'Esneval,,,,,,,1
76048,Avesnes-en-Bray (76),Avesnes-en-Bray,,,,,,,3
76050,Avremesnil (76),Avremesnil,16,1,0,0,0,0,17
76051,Bacqueville-en-Caux (76),Bacqueville-en-Caux,153,1,0,0,0,0,154
76054,Bailly-en-Rivière (76),Bailly-en-Rivière,,,,,,,1
76055,Baons-le-Comte (76),Baons-le-Comte,,,,,,,9
76056,Bardouville (76),Bardouville,23,0,0,0,0,0,23
76057,Barentin (76),Barentin,2009,26,105,2,31,0,2173
76060,Beaubec-la-Rosière (76),Beaubec-la-Rosière,,,,,,,8
76066,Beautot (76),Beautot,,,,,,,1
76068,Bec-de-Mortagne (76),Bec-de-Mortagne,,,,,,,4
76069,Belbeuf (76),Belbeuf,44,1,0,0,0,0,45
76070,Bellencombre (76),Bellencombre,45,0,0,0,0,0,45
76072,Belleville-en-Caux (76),Belleville-en-Caux,11,0,0,0,0,0,11
76075,Belmesnil (76),Belmesnil,,,,,,,1
76076,Bénarville (76),Bénarville,,,,,,,6
76082,Bernières (76),Bernières,,,,,,,3
76084,Bertreville (76),Bertreville,,,,,,,5
76087,Berville-en-Caux (76),Berville-en-Caux,,,,,,,8
76088,Berville-sur-Seine (76),Berville-sur-Seine,19,1,0,0,0,0,20
76090,Beuzeville-la-Grenier (76),Beuzeville-la-Grenier,24,1,1,0,0,0,26
76095,Bihorel (76),Bihorel,1051,12,50,4,13,0,1130
76096,Biville-la-Baignarde (76),Biville-la-Baignarde,11,0,0,0,0,0,11
76101,Blangy-sur-Bresle (76),Blangy-sur-Bresle,284,40,3,1,18,0,346
76103,Bonsecours (76),Bonsecours,502,2,2,3,6,0,515
76104,Blosseville (76),Blosseville,,,,,,,7
76108,Bois-Guillaume (76),Bois-Guillaume,647,13,0,4,3,0,667
76110,Bois-Himont (76),Bois-Himont,,,,,,,3
76112,Le Bois-Robert (76),Le Bois-Robert,,,,,,,2
76114,Bolbec (76),Bolbec,1417,51,8,17,13,0,1506
76116,Boos (76),Boos,229,2,2,0,20,0,253
76122,Callengeville (76),Callengeville,17,0,0,0,0,0,17
76123,Bosc-Guérard-Saint-Adrien (76),Bosc-Guérard-Saint-Adrien,18,0,0,0,0,0,18
76125,Bosc-le-Hard (76),Bosc-le-Hard,76,1,0,0,0,0,77
76126,Bosc-Mesnil (76),Bosc-Mesnil,,,,,,,10
76128,Bosville (76),Bosville,21,0,0,0,0,0,21
76131,La Bouille (76),La Bouille,134,2,0,0,2,0,138
76132,Bourdainville (76),Bourdainville,16,0,0,0,0,0,16
76133,Le Bourg-Dun (76),Le Bourg-Dun,31,1,0,0,0,0,32
76134,Bourville (76),Bourville,17,0,0,0,0,0,17
76136,Brachy (76),Brachy,38,0,0,1,1,0,40
76139,Bradiancourt (76),Bradiancourt,,,,,,,1
76140,Brametot (76),Brametot,,,,,,,9
76141,Bréauté (76),Bréauté,44,0,0,0,0,0,44
76143,Bretteville-du-Grand-Caux (76),Bretteville-du-Grand-Caux,16,0,0,0,0,0,16
76146,Buchy (76),Buchy,37,2,0,0,10,0,49
76148,Bures-en-Bray (76),Bures-en-Bray,,,,,,,8
76149,Butot (76),Butot,,,,,,,2
76151,Cailleville (76),Cailleville,12,0,0,0,1,0,13
76152,Cailly (76),Cailly,14,0,0,0,2,0,16
76154,Campneuseville (76),Campneuseville,,,,,,,1
76156,Canouville (76),Canouville,14,0,0,0,0,0,14
76157,Canteleu (76),Canteleu,3745,71,160,52,29,0,4057
76158,Canville-les-Deux-Églises (76),Canville-les-Deux-Églises,14,0,0,0,1,0,15
76159,Cany-Barville (76),Cany-Barville,502,2,2,5,10,0,521
76162,Le Catelier (76),Le Catelier,,,,,,,1
76164,Rives-en-Seine (76),Rives-en-Seine,424,20,0,0,9,0,453
76165,Caudebec-lès-Elbeuf (76),Caudebec-lès-Elbeuf,1144,31,5,0,31,0,1211
76169,La Cerlangue (76),La Cerlangue,19,0,0,0,0,0,19
76172,La Chapelle-sur-Dun (76),La Chapelle-sur-Dun,,,,,,,4
76173,La Chaussée (76),La Chaussée,13,0,0,0,0,0,13
76176,Clasville (76),Clasville,13,0,0,0,0,0,13
76178,Cléon (76),Cléon,886,39,5,0,19,0,949
76179,Clères (76),Clères,115,0,2,0,0,0,117
76180,Cleuville (76),Cleuville,,,,,,,1
76183,Colleville (76),Colleville,14,0,0,0,0,0,14
76186,Conteville (76),Conteville,,,,,,,9
76190,Crasville-la-Rocquefort (76),Crasville-la-Rocquefort,14,0,0,0,0,0,14
76192,Criel-sur-Mer (76),Criel-sur-Mer,29,0,1,0,0,0,30
76195,Criquetot-le-Mauconduit (76),Criquetot-le-Mauconduit,,,,,,,3
76196,Criquetot-l'Esneval (76),Criquetot-l'Esneval,92,2,0,0,0,0,94
76197,Criquetot-sur-Longueville (76),Criquetot-sur-Longueville,,,,,,,2
76198,Criquetot-sur-Ouville (76),Criquetot-sur-Ouville,16,0,0,0,0,0,16
76199,Criquiers (76),Criquiers,12,0,0,0,0,0,12
76200,Critot (76),Critot,,,,,,,2
76201,Croisy-sur-Andelle (76),Croisy-sur-Andelle,29,1,0,0,0,0,30
76203,Croix-Mare (76),Croix-Mare,,,,,,,7
76204,Cropus (76),Cropus,,,,,,,1
76207,Cuverville-sur-Yères (76),Cuverville-sur-Yères,,,,,,,2
76209,Dampierre-en-Bray (76),Dampierre-en-Bray,,,,,,,2
76210,Dampierre-Saint-Nicolas (76),Dampierre-Saint-Nicolas,,,,,,,5
76212,Darnétal (76),Darnétal,1761,29,8,18,27,0,1843
76216,Déville-lès-Rouen (76),Déville-lès-Rouen,1650,12,28,11,25,0,1726
76217,Dieppe (76),Dieppe,5682,44,50,21,20,0,5817
76219,Doudeville (76),Doudeville,230,7,1,0,6,0,244
76220,Douvrend (76),Douvrend,,,,,,,6
76222,Duclair (76),Duclair,404,2,4,0,37,0,447
76223,Écalles-Alix (76),Écalles-Alix,,,,,,,6
76224,Écrainville (76),Écrainville,,,,,,,10
76225,Écretteville-lès-Baons (76),Écretteville-lès-Baons,,,,,,,7
76228,Ectot-lès-Baons (76),Ectot-lès-Baons,16,0,0,0,2,0,18
76231,Elbeuf (76),Elbeuf,3120,249,130,5,60,0,3564
76232,Életot (76),Életot,18,0,0,0,1,0,19
76235,Envermeu (76),Envermeu,89,1,0,2,2,0,94
76236,Envronville (76),Envronville,,,,,,,10
76237,Épinay-sur-Duclair (76),Épinay-sur-Duclair,,,,,,,7
76238,Épouville (76),Épouville,64,0,0,0,0,0,64
76239,Épretot (76),Épretot,,,,,,,10
76240,Épreville (76),Épreville,,,,,,,5
76245,Eslettes (76),Eslettes,67,0,0,0,1,0,68
76249,Étaimpuis (76),Étaimpuis,,,,,,,7
76250,Étainhus (76),Étainhus,54,0,0,0,0,0,54
76251,Étalleville (76),Étalleville,21,0,0,0,0,0,21
76252,Étalondes (76),Étalondes,16,0,0,0,0,0,16
76253,Étoutteville (76),Étoutteville,,,,,,,8
76254,Étretat (76),Étretat,79,1,0,2,1,0,83
76255,Eu (76),Eu,359,8,2,10,4,0,383
76258,Terres-de-Caux (76),Terres-de-Caux,137,1,0,0,4,0,142
76259,Fécamp (76),Fécamp,2603,51,41,25,41,0,2761
76260,Ferrières-en-Bray (76),Ferrières-en-Bray,79,1,0,0,0,0,80
76263,La Feuillie (76),La Feuillie,19,0,0,0,0,0,19
76264,Flamanville (76),Flamanville,,,,,,,4
76266,Flocques (76),Flocques,12,0,0,0,0,0,12
76268,Fongueusemare (76),Fongueusemare,,,,,,,6
76270,Fontaine-la-Mallet (76),Fontaine-la-Mallet,87,0,0,1,1,0,89
76271,Fontaine-le-Bourg (76),Fontaine-le-Bourg,67,0,0,0,1,0,68
76272,Fontaine-le-Dun (76),Fontaine-le-Dun,47,0,0,0,7,0,54
76275,Fontenay (76),Fontenay,23,0,0,0,0,0,23
76276,Forges-les-Eaux (76),Forges-les-Eaux,270,126,3,2,0,0,401
76278,Foucarmont (76),Foucarmont,101,10,0,0,0,0,111
76281,La Frénaye (76),La Frénaye,107,0,0,0,0,0,107
76282,Freneuse (76),Freneuse,25,1,0,0,1,0,27
76286,Fresnoy-Folny (76),Fresnoy-Folny,32,0,0,0,0,0,32
76287,Fresquiennes (76),Fresquiennes,,,,,,,9
76288,Freulleville (76),Freulleville,,,,,,,10
76289,Saint Martin de l'If (76),Saint Martin de l'If,61,1,0,0,0,0,62
76291,Froberville (76),Froberville,47,0,0,0,0,0,47
76294,La Gaillarde (76),La Gaillarde,12,0,1,0,0,0,13
76295,Gaillefontaine (76),Gaillefontaine,66,1,0,0,0,0,67
76296,Gainneville (76),Gainneville,108,1,0,0,0,0,109
76298,Ganzeville (76),Ganzeville,,,,,,,4
76299,Gerponville (76),Gerponville,,,,,,,5
76302,Goderville (76),Goderville,68,0,0,0,0,0,68
76305,Gonfreville-l'Orcher (76),Gonfreville-l'Orcher,2069,31,14,10,6,0,2130
